Ensembl Gene Record	Common Gene Name	Read Count	Log Count
ENSG00000100058.12	CRYBB2P1	184	5.214935757608986
ENSG00000100060.17	MFNG	8	2.0794415416798357
ENSG00000100065.14	CARD10	151	5.017279836814924
ENSG00000100068.12	LRP5L	81	4.394449154672439
ENSG00000100075.9	SLC25A1	1780	7.484368643286131
ENSG00000100077.14	GRK3	280	5.634789603169249
ENSG00000100083.18	GGA1	882	6.782192056006791
ENSG00000100084.14	HIRA	420	6.040254711277414
ENSG00000100092.22	SH3BP1	39	3.6635616461296463
ENSG00000100097.11	LGALS1	1375	7.226209010100671
ENSG00000100099.20	HPS4	336	5.817111159963204
ENSG00000100100.12	PIK3IP1	235	5.459585514144159
ENSG00000100104.13	SRRD	139	4.9344739331306915
ENSG00000100105.17	PATZ1	775	6.652863029353347
ENSG00000100106.20	TRIOBP	682	6.525029657843462
ENSG00000100109.16	TFIP11	314	5.749392985908253
ENSG00000100116.16	GCAT	329	5.796057750765372
ENSG00000100124.14	ANKRD54	265	5.579729825986222
ENSG00000100129.17	EIF3L	1034	6.9411900550683745
ENSG00000100138.14	SNU13	454	6.118097198041348
ENSG00000100139.13	MICALL1	486	6.186208623900494
ENSG00000100142.14	POLR2F	488	6.1903154058531475
ENSG00000100147.13	CCDC134	57	4.04305126783455
ENSG00000100150.17	DEPDC5	195	5.272999558563747
ENSG00000100151.15	PICK1	598	6.393590753950631
ENSG00000100154.14	TTC28	344	5.840641657373398
ENSG00000100156.10	SLC16A8	3	1.0986122886681098
ENSG00000100162.14	CENPM	43	3.7612001156935624
ENSG00000100167.20	SEPT3	49	3.8918202981106265
ENSG00000100170.9	SLC5A1	1	0.0
ENSG00000100196.10	KDELR3	186	5.225746673713202
ENSG00000100197.21	CYP2D6	6	1.791759469228055
ENSG00000100201.20	DDX17	8932	9.097395612960048
ENSG00000100206.9	DMC1	11	2.3978952727983707
ENSG00000100207.18	TCF20	767	6.642486801367256
ENSG00000100209.9	HSCB	112	4.718498871295094
ENSG00000100211.10	CBY1	207	5.332718793265369
ENSG00000100216.5	TOMM22	616	6.423246963533519
ENSG00000100219.16	XBP1	1272	7.148345743900068
ENSG00000100220.11	RTCB	726	6.587550014824796
ENSG00000100221.10	JOSD1	653	6.481577129276431
ENSG00000100225.17	FBXO7	1000	6.907755278982137
ENSG00000100226.15	GTPBP1	464	6.139884552226255
ENSG00000100227.17	POLDIP3	853	6.748759547491679
ENSG00000100228.12	RAB36	32	3.4657359027997265
ENSG00000100234.11	TIMP3	2066	7.633369649679584
ENSG00000100239.15	PPP6R2	1383	7.232010331664759
ENSG00000100241.20	SBF1	1336	7.197435354096591
ENSG00000100242.15	SUN2	1077	6.981934677156389
ENSG00000100243.20	CYB5R3	1302	7.171656822768514
ENSG00000100246.12	DNAL4	238	5.472270673671475
ENSG00000100258.17	LMF2	669	6.505784060128229
ENSG00000100263.13	RHBDD3	265	5.579729825986222
ENSG00000100266.18	PACSIN2	801	6.68586094706836
ENSG00000100271.16	TTLL1	74	4.30406509320417
ENSG00000100276.9	RASL10A	1	0.0
ENSG00000100280.16	AP1B1	810	6.697034247666484
ENSG00000100281.13	HMGXB4	375	5.926926025970411
ENSG00000100284.20	TOM1	714	6.570882962339584
ENSG00000100285.9	NEFH	4	1.3862943611198906
ENSG00000100288.19	CHKB	168	5.123963979403259
ENSG00000100290.2	BIK	324	5.780743515792329
ENSG00000100292.16	HMOX1	373	5.921578419643816
ENSG00000100294.12	MCAT	178	5.181783550292085
ENSG00000100296.13	THOC5	269	5.594711379601839
ENSG00000100297.15	MCM5	383	5.948034989180646
ENSG00000100299.17	ARSA	411	6.018593214496234
ENSG00000100300.17	TSPO	943	6.849066282633458
ENSG00000100304.12	TTLL12	486	6.186208623900494
ENSG00000100307.12	CBX7	331	5.802118375377063
ENSG00000100311.16	PDGFB	84	4.430816798843313
ENSG00000100314.3	CABP7	6	1.791759469228055
ENSG00000100316.15	RPL3	21252	9.964206287570834
ENSG00000100319.12	ZMAT5	170	5.135798437050262
ENSG00000100320.22	RBFOX2	1261	7.13966033596492
ENSG00000100321.14	SYNGR1	290	5.66988092298052
ENSG00000100324.13	TAB1	162	5.087596335232384
ENSG00000100325.14	ASCC2	800	6.684611727667927
ENSG00000100330.15	MTMR3	734	6.598509028614515
ENSG00000100335.14	MIEF1	471	6.154858094016418
ENSG00000100336.17	APOL4	8	2.0794415416798357
ENSG00000100342.20	APOL1	3745	8.22817689595132
ENSG00000100344.10	PNPLA3	13	2.5649493574615367
ENSG00000100345.21	MYH9	11416	9.342771159156673
ENSG00000100346.17	CACNA1I	78	4.356708826689592
ENSG00000100347.14	SAMM50	474	6.161207321695077
ENSG00000100348.9	TXN2	746	6.61472560020376
ENSG00000100350.14	FOXRED2	253	5.53338948872752
ENSG00000100353.17	EIF3D	2011	7.606387389772652
ENSG00000100354.20	TNRC6B	593	6.385194398997726
ENSG00000100359.20	SGSM3	199	5.293304824724492
ENSG00000100360.14	IFT27	371	5.916202062607435
ENSG00000100364.18	KIAA0930	268	5.5909869805108565
ENSG00000100365.14	NCF4	12	2.4849066497880004
ENSG00000100368.13	CSF2RB	23	3.1354942159291497
ENSG00000100372.14	SLC25A17	217	5.37989735354046
ENSG00000100376.11	FAM118A	183	5.209486152841421
ENSG00000100379.17	KCTD17	151	5.017279836814924
ENSG00000100380.13	ST13	2440	7.799753318287247
ENSG00000100387.8	RBX1	524	6.261491684321042
ENSG00000100393.12	EP300	2741	7.916078096302786
ENSG00000100395.14	L3MBTL2	277	5.6240175061873385
ENSG00000100399.15	CHADL	5	1.6094379124341003
ENSG00000100401.19	RANGAP1	1341	7.201170883281678
ENSG00000100403.11	ZC3H7B	1234	7.1180162044653335
ENSG00000100410.7	PHF5A	267	5.58724865840025
ENSG00000100412.15	ACO2	1913	7.556427969440253
ENSG00000100413.16	POLR3H	534	6.280395838960195
ENSG00000100416.13	TRMU	351	5.860786223465865
ENSG00000100417.11	PMM1	239	5.476463551931511
ENSG00000100418.7	DESI1	475	6.163314804034641
ENSG00000100422.13	CERK	588	6.376726947898627
ENSG00000100425.18	BRD1	630	6.4457198193855785
ENSG00000100426.6	ZBED4	392	5.971261839790462
ENSG00000100427.15	MLC1	2	0.6931471805599453
ENSG00000100429.17	HDAC10	258	5.552959584921617
ENSG00000100439.10	ABHD4	364	5.8971538676367405
ENSG00000100441.9	KHNYN	1655	7.411556287811163
ENSG00000100442.10	FKBP3	546	6.302618975744905
ENSG00000100445.17	SDR39U1	1089	6.9930151229329605
ENSG00000100461.17	RBM23	1041	6.947937068614969
ENSG00000100462.15	PRMT5	933	6.838405200847344
ENSG00000100473.16	COCH	4	1.3862943611198906
ENSG00000100478.14	AP4S1	85	4.442651256490317
ENSG00000100479.12	POLE2	20	2.995732273553991
ENSG00000100483.13	VCPKMT	199	5.293304824724492
ENSG00000100485.11	SOS2	563	6.333279628139691
ENSG00000100490.9	CDKL1	14	2.6390573296152584
ENSG00000100503.23	NIN	451	6.111467339502679
ENSG00000100504.16	PYGL	185	5.220355825078324
ENSG00000100505.13	TRIM9	8	2.0794415416798357
ENSG00000100519.11	PSMC6	1404	7.247080584585756
ENSG00000100522.9	GNPNAT1	657	6.48768401848461
ENSG00000100523.14	DDHD1	385	5.953243334287785
ENSG00000100526.19	CDKN3	138	4.927253685157205
ENSG00000100528.11	CNIH1	1273	7.149131598557407
ENSG00000100532.11	CGRRF1	161	5.081404364984463
ENSG00000100554.11	ATP6V1D	863	6.760414691083428
ENSG00000100558.8	PLEK2	17	2.833213344056216
ENSG00000100564.8	PIGH	200	5.298317366548036
ENSG00000100567.12	PSMA3	1107	7.009408932708637
ENSG00000100568.10	VTI1B	1513	7.321849713788356
ENSG00000100575.13	TIMM9	288	5.662960480135946
ENSG00000100577.18	GSTZ1	214	5.365976015021851
ENSG00000100578.14	KIAA0586	240	5.480638923341991
ENSG00000100580.7	TMED8	416	6.030685260261263
ENSG00000100583.4	SAMD15	26	3.258096538021482
ENSG00000100591.7	AHSA1	2379	7.774435510302958
ENSG00000100592.15	DAAM1	4387	8.386400901166214
ENSG00000100596.6	SPTLC2	747	6.616065185132817
ENSG00000100599.15	RIN3	176	5.170483995038151
ENSG00000100600.14	LGMN	1287	7.160069207596127
ENSG00000100601.9	ALKBH1	102	4.624972813284271
ENSG00000100603.13	SNW1	789	6.670766320845874
ENSG00000100604.12	CHGA	7	1.9459101490553132
ENSG00000100605.16	ITPK1	1584	7.367708572374371
ENSG00000100612.13	DHRS7	506	6.226536669287466
ENSG00000100614.17	PPM1A	1167	7.062191632286556
ENSG00000100625.8	SIX4	262	5.568344503761097
ENSG00000100626.16	GALNT16	102	4.624972813284271
ENSG00000100628.11	ASB2	5	1.6094379124341003
ENSG00000100629.16	CEP128	67	4.204692619390966
ENSG00000100632.10	ERH	1693	7.4342573821331355
ENSG00000100644.16	HIF1A	4381	8.385032287813898
ENSG00000100647.7	SUSD6	1395	7.240649694255466
ENSG00000100650.15	SRSF5	6335	8.75384509275524
ENSG00000100664.10	EIF5	3633	8.197814032221203
ENSG00000100697.14	DICER1	2000	7.600902459542082
ENSG00000100711.13	ZFYVE21	685	6.529418838262226
ENSG00000100714.15	MTHFD1	1066	6.97166860472579
ENSG00000100722.19	ZC3H14	1489	7.305860032684009
ENSG00000100726.14	TELO2	851	6.7464121285733745
ENSG00000100731.15	PCNX1	650	6.476972362889683
ENSG00000100744.14	GSKIP	224	5.4116460518550396
ENSG00000100749.7	VRK1	192	5.2574953720277815
ENSG00000100764.13	PSMC1	2652	7.883069351305753
ENSG00000100767.16	PAPLN	210	5.3471075307174685
ENSG00000100784.11	RPS6KA5	185	5.220355825078324
ENSG00000100796.17	PPP4R3A	1627	7.394493107219038
ENSG00000100802.14	C14orf93	142	4.955827057601261
ENSG00000100804.18	PSMB5	1317	7.183111701743281
ENSG00000100811.12	YY1	2795	7.9355873855892
ENSG00000100813.14	ACIN1	3690	8.213381737034572
ENSG00000100814.17	CCNB1IP1	259	5.556828061699537
ENSG00000100815.12	TRIP11	869	6.767343125265392
ENSG00000100823.11	APEX1	2654	7.8838232148921525
ENSG00000100836.10	PABPN1	3502	8.161089512845797
ENSG00000100852.12	ARHGAP5	1133	7.0326242610280065
ENSG00000100865.14	CINP	402	5.996452088619021
ENSG00000100867.14	DHRS2	45	3.8066624897703196
ENSG00000100883.11	SRP54	1071	6.976348070447749
ENSG00000100888.13	CHD8	1517	7.324489979348532
ENSG00000100889.11	PCK2	378	5.934894195619588
ENSG00000100890.15	KIAA0391	42	3.7376696182833684
ENSG00000100897.17	DCAF11	1174	7.068172000388042
ENSG00000100902.10	PSMA6	712	6.568077911411976
ENSG00000100906.10	NFKBIA	457	6.124683390894205
ENSG00000100908.13	EMC9	167	5.117993812416755
ENSG00000100911.15	PSME2	2388	7.778211474512493
ENSG00000100916.13	BRMS1L	156	5.049856007249537
ENSG00000100918.12	REC8	1952	7.5766097669730375
ENSG00000100926.14	TM9SF1	198	5.288267030694535
ENSG00000100934.14	SEC23A	541	6.293419278846481
ENSG00000100938.17	GMPR2	705	6.558197802812269
ENSG00000100941.8	PNN	3441	8.14351740579748
ENSG00000100949.14	RABGGTA	670	6.507277712385012
ENSG00000100968.13	NFATC4	1287	7.160069207596127
ENSG00000100979.14	PLTP	2690	7.897296472595885
ENSG00000100982.11	PCIF1	821	6.710523109452428
ENSG00000100983.10	GSS	1090	6.993932975223189
ENSG00000100985.7	MMP9	8	2.0794415416798357
ENSG00000100991.11	TRPC4AP	1577	7.3632795869630385
ENSG00000100994.11	PYGB	2938	7.9854843567338225
ENSG00000100997.18	ABHD12	1130	7.029972911706386
ENSG00000101000.5	PROCR	35	3.5553480614894135
ENSG00000101003.9	GINS1	173	5.153291594497779
ENSG00000101004.14	NINL	355	5.872117789475416
ENSG00000101017.13	CD40	438	6.082218910376446
ENSG00000101019.21	UQCC1	940	6.84587987526405
ENSG00000101040.19	ZMYND8	2348	7.761319180947987
ENSG00000101049.15	SGK2	38	3.6375861597263857
ENSG00000101052.12	IFT52	826	6.716594773520978
ENSG00000101057.15	MYBL2	614	6.419994928147142
ENSG00000101079.20	NDRG3	590	6.380122536899765
ENSG00000101084.17	RAB5IF	1186	7.078341579557671
ENSG00000101096.19	NFATC2	245	5.501258210544727
ENSG00000101098.12	RIMS4	458	6.126869184114185
ENSG00000101104.12	PABPC1L	2571	7.852050207265889
ENSG00000101109.11	STK4	1281	7.155396301896734
ENSG00000101115.12	SALL4	17	2.833213344056216
ENSG00000101126.16	ADNP	1801	7.496097345175956
ENSG00000101132.9	PFDN4	574	6.352629396319567
ENSG00000101134.11	DOK5	191	5.25227342804663
ENSG00000101138.11	CSTF1	556	6.320768294250582
ENSG00000101144.12	BMP7	2720	7.908387159290043
ENSG00000101146.12	RAE1	749	6.618738983517219
ENSG00000101150.17	TPD52L2	3772	8.235360643753348
ENSG00000101152.10	DNAJC5	3050	8.022896869601457
ENSG00000101158.13	NELFCD	2596	7.86172707782398
ENSG00000101160.13	CTSZ	2029	7.615298339825815
ENSG00000101161.7	PRPF6	3191	8.068089626278244
ENSG00000101162.3	TUBB1	8	2.0794415416798357
ENSG00000101166.15	PRELID3B	2626	7.873217054862741
ENSG00000101181.17	MTG2	783	6.663132695990803
ENSG00000101182.14	PSMA7	4192	8.340933226000878
ENSG00000101187.15	SLCO4A1	21	3.044522437723423
ENSG00000101189.6	MRGBP	526	6.26530121273771
ENSG00000101190.12	TCFL5	281	5.638354669333745
ENSG00000101191.16	DIDO1	2100	7.649692623711514
ENSG00000101193.7	GID8	2161	7.6783263565068856
ENSG00000101194.17	SLC17A9	425	6.052089168924417
ENSG00000101198.14	NKAIN4	81	4.394449154672439
ENSG00000101199.12	ARFGAP1	2733	7.913155185928068
ENSG00000101210.11	EEF1A2	503	6.220590170099739
ENSG00000101213.6	PTK6	57	4.04305126783455
ENSG00000101216.10	GMEB2	776	6.654152520183219
ENSG00000101220.17	C20orf27	1090	6.993932975223189
ENSG00000101222.12	SPEF1	13	2.5649493574615367
ENSG00000101224.17	CDC25B	1518	7.325148957955575
ENSG00000101230.5	ISM1	10	2.302585092994046
ENSG00000101236.16	RNF24	912	6.815639990074331
ENSG00000101246.19	ARFRP1	1081	6.985641817639208
ENSG00000101247.17	NDUFAF5	210	5.3471075307174685
ENSG00000101255.10	TRIB3	918	6.822197390620491
ENSG00000101265.15	RASSF2	37	3.6109179126442243
ENSG00000101266.18	CSNK2A1	3831	8.25088114470065
ENSG00000101276.15	SLC52A3	147	4.990432586778736
ENSG00000101282.8	RSPO4	404	6.0014148779611505
ENSG00000101290.13	CDS2	897	6.799055862058796
ENSG00000101294.17	HM13	3637	8.19891444498699
ENSG00000101298.14	SNPH	214	5.365976015021851
ENSG00000101307.15	SIRPB1	13	2.5649493574615367
ENSG00000101310.16	SEC23B	982	6.889591308354466
ENSG00000101311.15	FERMT1	72	4.276666119016055
ENSG00000101331.15	CCM2L	4	1.3862943611198906
ENSG00000101333.16	PLCB4	365	5.8998973535824915
ENSG00000101335.9	MYL9	4823	8.481151420068972
ENSG00000101336.13	HCK	37	3.6109179126442243
ENSG00000101337.15	TM9SF4	1680	7.426549072397305
ENSG00000101342.9	TLDC2	20	2.995732273553991
ENSG00000101343.14	CRNKL1	492	6.198478716492308
ENSG00000101346.13	POFUT1	1396	7.241366283322318
ENSG00000101347.9	SAMHD1	884	6.784457062637643
ENSG00000101350.7	KIF3B	1272	7.148345743900068
ENSG00000101353.14	MROH8	2	0.6931471805599453
ENSG00000101361.16	NOP56	3939	8.278682162970906
ENSG00000101363.12	MANBAL	495	6.20455776256869
ENSG00000101365.20	IDH3B	1899	7.549082710812286
ENSG00000101367.8	MAPRE1	1582	7.366445148327599
ENSG00000101384.12	JAG1	532	6.2766434893416445
ENSG00000101391.20	CDK5RAP1	520	6.253828811575473
ENSG00000101400.5	SNTA1	193	5.262690188904886
ENSG00000101407.12	TTI1	426	6.054439346269371
ENSG00000101412.12	E2F1	227	5.424950017481403
ENSG00000101413.11	RPRD1B	927	6.831953565565855
ENSG00000101417.11	PXMP4	393	5.973809611869261
ENSG00000101421.3	CHMP4B	2685	7.895436006942965
ENSG00000101439.8	CST3	2020	7.61085279039525
ENSG00000101442.9	ACTR5	267	5.58724865840025
ENSG00000101443.17	WFDC2	10904	9.296884973376368
ENSG00000101444.12	AHCY	2698	7.900266036767701
ENSG00000101445.9	PPP1R16B	2567	7.8504931808711405
ENSG00000101447.14	FAM83D	443	6.093569770045136
ENSG00000101452.14	DHX35	414	6.025865973825314
ENSG00000101457.12	DNTTIP1	553	6.315358001522335
ENSG00000101460.12	MAP1LC3A	80	4.382026634673881
ENSG00000101463.5	SYNDIG1	195	5.272999558563747
ENSG00000101464.10	PIGU	307	5.726847747587197
ENSG00000101470.9	TNNC2	12	2.4849066497880004
ENSG00000101473.16	ACOT8	613	6.418364935936212
ENSG00000101474.11	APMAP	2033	7.617267813628347
ENSG00000101489.19	CELF4	93	4.532599493153256
ENSG00000101493.10	ZNF516	97	4.574710978503383
ENSG00000101544.8	ADNP2	205	5.3230099791384085
ENSG00000101546.12	RBFA	131	4.875197323201151
ENSG00000101557.14	USP14	1722	7.451241684987676
ENSG00000101558.13	VAPA	2537	7.838737559599282
ENSG00000101574.14	METTL4	170	5.135798437050262
ENSG00000101577.9	LPIN2	700	6.551080335043404
ENSG00000101596.15	SMCHD1	1030	6.937314081223682
ENSG00000101605.12	MYOM1	32	3.4657359027997265
ENSG00000101608.12	MYL12A	2778	7.9294865233142895
ENSG00000101624.10	CEP76	97	4.574710978503383
ENSG00000101638.13	ST8SIA5	15	2.70805020110221
ENSG00000101639.18	CEP192	938	6.843749949006225
ENSG00000101654.17	RNMT	1221	7.107425474110705
ENSG00000101665.9	SMAD7	152	5.0238805208462765
ENSG00000101670.11	LIPG	29	3.367295829986474
ENSG00000101680.14	LAMA1	25	3.2188758248682006
ENSG00000101695.8	RNF125	37	3.6109179126442243
ENSG00000101745.16	ANKRD12	441	6.089044875446846
ENSG00000101751.10	POLI	76	4.330733340286331
ENSG00000101752.11	MIB1	1139	7.037905963447182
ENSG00000101773.18	RBBP8	641	6.46302945692067
ENSG00000101782.14	RIOK3	3182	8.065265208897733
ENSG00000101811.13	CSTF2	121	4.795790545596741
ENSG00000101825.7	MXRA5	129	4.859812404361672
ENSG00000101842.13	VSIG1	4	1.3862943611198906
ENSG00000101843.18	PSMD10	433	6.07073772800249
ENSG00000101844.17	ATG4A	122	4.804021044733257
ENSG00000101846.6	STS	224	5.4116460518550396
ENSG00000101849.16	TBL1X	152	5.0238805208462765
ENSG00000101850.12	GPR143	10	2.302585092994046
ENSG00000101856.9	PGRMC1	963	6.870053411798126
ENSG00000101868.10	POLA1	102	4.624972813284271
ENSG00000101871.14	MID1	312	5.7430031878094825
ENSG00000101882.9	NKAP	167	5.117993812416755
ENSG00000101888.11	NXT2	66	4.189654742026425
ENSG00000101901.11	ALG13	247	5.5093883366279774
ENSG00000101911.12	PRPS2	169	5.1298987149230735
ENSG00000101916.11	TLR8	6	1.791759469228055
ENSG00000101928.12	MOSPD1	438	6.082218910376446
ENSG00000101935.9	AMMECR1	247	5.5093883366279774
ENSG00000101940.17	WDR13	604	6.403574197934815
ENSG00000101945.16	SUV39H1	88	4.477336814478207
ENSG00000101955.14	SRPX	3	1.0986122886681098
ENSG00000101966.12	XIAP	703	6.555356891810665
ENSG00000101972.18	STAG2	730	6.593044534142437
ENSG00000101974.14	ATP11C	447	6.102558594613569
ENSG00000101977.20	MCF2	3	1.0986122886681098
ENSG00000101986.11	ABCD1	363	5.8944028342648505
ENSG00000101997.12	CCDC22	165	5.10594547390058
ENSG00000102001.12	CACNA1F	4	1.3862943611198906
ENSG00000102007.10	PLP2	480	6.173786103901937
ENSG00000102024.17	PLS3	99	4.59511985013459
ENSG00000102030.15	NAA10	1404	7.247080584585756
ENSG00000102032.12	RENBP	117	4.762173934797756
ENSG00000102034.16	ELF4	476	6.16541785423142
ENSG00000102038.15	SMARCA1	122	4.804021044733257
ENSG00000102043.15	MTMR8	11	2.3978952727983707
ENSG00000102048.15	ASB9	7	1.9459101490553132
ENSG00000102054.17	RBBP7	990	6.897704943128636
ENSG00000102057.9	KCND1	18	2.8903717578961645
ENSG00000102078.15	SLC25A14	66	4.189654742026425
ENSG00000102081.14	FMR1	3304	8.102889134640868
ENSG00000102096.9	PIM2	100	4.605170185988092
ENSG00000102098.17	SCML2	65	4.174387269895637
ENSG00000102100.15	SLC35A2	536	6.284134161070802
ENSG00000102103.15	PQBP1	889	6.790097235513905
ENSG00000102109.8	PCSK1N	136	4.912654885736052
ENSG00000102119.10	EMD	2033	7.617267813628347
ENSG00000102125.15	TAZ	799	6.683360945766275
ENSG00000102144.14	PGK1	6581	8.791941988456118
ENSG00000102158.19	MAGT1	1131	7.030857476116121
ENSG00000102172.15	SMS	463	6.137727054086234
ENSG00000102174.8	PHEX	10	2.302585092994046
ENSG00000102178.12	UBL4A	1138	7.037027614686276
ENSG00000102181.20	CD99L2	879	6.778784897685177
ENSG00000102189.16	EEA1	455	6.12029741895095
ENSG00000102218.5	RP2	148	4.997212273764115
ENSG00000102221.13	JADE3	152	5.0238805208462765
ENSG00000102225.15	CDK16	2156	7.6760099320288875
ENSG00000102226.9	USP11	585	6.371611847231857
ENSG00000102241.11	HTATSF1	1748	7.466227556215481
ENSG00000102243.12	VGLL1	623	6.434546518787453
ENSG00000102265.11	TIMP1	835	6.727431724850855
ENSG00000102287.18	GABRE	2403	7.784473235736469
ENSG00000102302.7	FGD1	15	2.70805020110221
ENSG00000102309.12	PIN4	285	5.652489180268651
ENSG00000102312.21	PORCN	831	6.7226297948554485
ENSG00000102316.16	MAGED2	773	6.650279048587422
ENSG00000102317.17	RBM3	2775	7.928406026180535
ENSG00000102349.17	KLF8	99	4.59511985013459
ENSG00000102359.6	SRPX2	5	1.6094379124341003
ENSG00000102362.15	SYTL4	21	3.044522437723423
ENSG00000102384.13	CENPI	47	3.8501476017100584
ENSG00000102385.12	DRP2	3	1.0986122886681098
ENSG00000102390.10	PBDC1	89	4.48863636973214
ENSG00000102393.10	GLA	177	5.176149732573829
ENSG00000102401.19	ARMCX3	619	6.428105272684596
ENSG00000102409.9	BEX4	229	5.43372200355424
ENSG00000102445.18	RUBCNL	13	2.5649493574615367
ENSG00000102471.14	NDFIP2	1820	7.506591780070841
ENSG00000102524.11	TNFSF13B	59	4.07753744390572
ENSG00000102531.16	FNDC3A	1324	7.188412736496954
ENSG00000102543.14	CDADC1	111	4.709530201312334
ENSG00000102547.18	CAB39L	122	4.804021044733257
ENSG00000102554.13	KLF5	2946	7.988203597022576
ENSG00000102572.14	STK24	2961	7.993282328101591
ENSG00000102575.11	ACP5	92	4.5217885770490405
ENSG00000102580.14	DNAJC3	1311	7.1785454837637
ENSG00000102595.19	UGGT2	300	5.703782474656201
ENSG00000102606.18	ARHGEF7	630	6.4457198193855785
ENSG00000102678.6	FGF9	49	3.8918202981106265
ENSG00000102699.5	PARP4	2050	7.6255950721324535
ENSG00000102710.19	SUPT20H	632	6.448889394146858
ENSG00000102738.7	MRPS31	365	5.8998973535824915
ENSG00000102743.14	SLC25A15	77	4.343805421853684
ENSG00000102753.9	KPNA3	720	6.579251212010101
ENSG00000102755.11	FLT1	8	2.0794415416798357
ENSG00000102760.12	RGCC	190	5.247024072160486
ENSG00000102763.17	VWA8	334	5.811140992976701
ENSG00000102780.16	DGKH	397	5.983936280687191
ENSG00000102781.13	KATNAL1	93	4.532599493153256
ENSG00000102786.14	INTS6	1052	6.9584483932976555
ENSG00000102796.10	DHRS12	69	4.23410650459726
ENSG00000102802.9	MEDAG	9	2.1972245773362196
ENSG00000102804.14	TSC22D1	4546	8.422003004412488
ENSG00000102805.14	CLN5	362	5.8916442118257715
ENSG00000102854.15	MSLN	19805	9.893689710056018
ENSG00000102858.12	MGRN1	1141	7.039660349862076
ENSG00000102870.5	ZNF629	797	6.680854678790215
ENSG00000102871.15	TRADD	226	5.420534999272286
ENSG00000102878.16	HSF4	455	6.12029741895095
ENSG00000102879.15	CORO1A	369	5.910796644040527
ENSG00000102882.11	MAPK3	966	6.873163834212518
ENSG00000102886.14	GDPD3	121	4.795790545596741
ENSG00000102890.14	ELMO3	747	6.616065185132817
ENSG00000102893.15	PHKB	1073	6.9782137426306985
ENSG00000102897.9	LYRM1	595	6.38856140554563
ENSG00000102898.11	NUTF2	1228	7.113142108707088
ENSG00000102900.12	NUP93	684	6.52795791762255
ENSG00000102901.12	CENPT	1531	7.333676395657684
ENSG00000102904.14	TSNAXIP1	21	3.044522437723423
ENSG00000102908.20	NFAT5	1662	7.415776975415394
ENSG00000102910.13	LONP2	1231	7.115582126184454
ENSG00000102921.7	N4BP1	458	6.126869184114185
ENSG00000102931.7	ARL2BP	689	6.535241271013659
ENSG00000102934.9	PLLP	420	6.040254711277414
ENSG00000102935.11	ZNF423	16	2.772588722239781
ENSG00000102962.4	CCL22	1	0.0
ENSG00000102967.11	DHODH	183	5.209486152841421
ENSG00000102974.15	CTCF	766	6.641182169740591
ENSG00000102977.14	ACD	172	5.147494476813453
ENSG00000102978.12	POLR2C	920	6.824373670043086
ENSG00000102981.9	PARD6A	38	3.6375861597263857
ENSG00000102984.14	ZNF821	56	4.02535169073515
ENSG00000102996.4	MMP15	614	6.419994928147142
ENSG00000103005.11	USB1	593	6.385194398997726
ENSG00000103018.16	CYB5B	814	6.70196036600254
ENSG00000103021.9	CCDC113	27	3.295836866004329
ENSG00000103024.7	NME3	1288	7.160845906664299
ENSG00000103034.14	NDRG4	413	6.023447592961033
ENSG00000103035.10	PSMD7	1146	7.044032897274685
ENSG00000103037.11	SETD6	527	6.267200548541362
ENSG00000103042.8	SLC38A7	373	5.921578419643816
ENSG00000103043.14	VAC14	540	6.29156913955832
ENSG00000103044.10	HAS3	20	2.995732273553991
ENSG00000103047.7	TANGO6	61	4.110873864173311
ENSG00000103051.18	COG4	1614	7.3864708488298945
ENSG00000103056.11	SMPD3	43	3.7612001156935624
ENSG00000103061.12	SLC7A6OS	440	6.0867747269123065
ENSG00000103064.14	SLC7A6	1350	7.2078598714324755
ENSG00000103066.12	PLA2G15	332	5.805134968916488
ENSG00000103067.13	ESRP2	1340	7.200424892944957
ENSG00000103089.8	FA2H	23	3.1354942159291497
ENSG00000103091.14	WDR59	772	6.648984550024776
ENSG00000103111.14	MON1B	963	6.870053411798126
ENSG00000103121.8	CMC2	292	5.676753802268282
ENSG00000103126.14	AXIN1	592	6.3835066348840055
ENSG00000103145.10	HCFC1R1	1085	6.98933526597456
ENSG00000103148.15	NPRL3	592	6.3835066348840055
ENSG00000103150.5	MLYCD	210	5.3471075307174685
ENSG00000103152.11	MPG	312	5.7430031878094825
ENSG00000103160.11	HSDL1	441	6.089044875446846
ENSG00000103168.16	TAF1C	902	6.804614520062624
ENSG00000103174.12	NAGPA	112	4.718498871295094
ENSG00000103187.7	COTL1	884	6.784457062637643
ENSG00000103194.15	USP10	839	6.732210706467206
ENSG00000103196.11	CRISPLD2	36	3.58351893845611
ENSG00000103197.17	TSC2	2408	7.786551806428712
ENSG00000103199.13	ZNF500	177	5.176149732573829
ENSG00000103202.12	NME4	839	6.732210706467206
ENSG00000103222.18	ABCC1	1409	7.25063551189868
ENSG00000103226.17	NOMO3	51	3.9318256327243257
ENSG00000103227.18	LMF1	177	5.176149732573829
ENSG00000103245.13	CIAO3	712	6.568077911411976
ENSG00000103248.18	MTHFSD	257	5.54907608489522
ENSG00000103249.17	CLCN7	1923	7.56164174558878
ENSG00000103253.18	HAGHL	483	6.180016653652572
ENSG00000103254.9	FAM173A	363	5.8944028342648505
ENSG00000103257.8	SLC7A5	1296	7.16703787691222
