Ensembl Gene Record	Common Gene Name	Read Count	Log Count
ENSG00000102043.15	MTMR8	11	2.3978952727983707
ENSG00000102048.15	ASB9	3	1.0986122886681098
ENSG00000102054.17	RBBP7	1870	7.533693709848633
ENSG00000102057.9	KCND1	18	2.8903717578961645
ENSG00000102078.15	SLC25A14	62	4.127134385045092
ENSG00000102081.14	FMR1	2971	7.9966538754626075
ENSG00000102096.9	PIM2	111	4.709530201312334
ENSG00000102098.17	SCML2	61	4.110873864173311
ENSG00000102100.15	SLC35A2	585	6.371611847231857
ENSG00000102103.15	PQBP1	1038	6.945051063725834
ENSG00000102109.8	PCSK1N	66	4.189654742026425
ENSG00000102119.10	EMD	2077	7.638679823876112
ENSG00000102125.15	TAZ	842	6.7357800142423265
ENSG00000102144.14	PGK1	4123	8.3243363327069
ENSG00000102158.19	MAGT1	1237	7.1204443723924875
ENSG00000102172.15	SMS	795	6.678342114654332
ENSG00000102174.8	PHEX	6	1.791759469228055
ENSG00000102178.12	UBL4A	1393	7.239214973779806
ENSG00000102181.20	CD99L2	905	6.807934943699926
ENSG00000102189.16	EEA1	366	5.902633333401366
ENSG00000102218.5	RP2	226	5.420534999272286
ENSG00000102221.13	JADE3	261	5.564520407322694
ENSG00000102225.15	CDK16	1588	7.370230641807081
ENSG00000102226.9	USP11	650	6.476972362889683
ENSG00000102241.11	HTATSF1	2441	7.80016307039296
ENSG00000102243.12	VGLL1	292	5.676753802268282
ENSG00000102265.11	TIMP1	632	6.448889394146858
ENSG00000102287.18	GABRE	971	6.878326468291325
ENSG00000102302.7	FGD1	19	2.9444389791664403
ENSG00000102309.12	PIN4	306	5.723585101952381
ENSG00000102312.21	PORCN	248	5.5134287461649825
ENSG00000102316.16	MAGED2	728	6.590301048196686
ENSG00000102317.17	RBM3	2535	7.837948916025283
ENSG00000102349.17	KLF8	113	4.727387818712341
ENSG00000102359.6	SRPX2	6	1.791759469228055
ENSG00000102362.15	SYTL4	76	4.330733340286331
ENSG00000102384.13	CENPI	214	5.365976015021851
ENSG00000102385.12	DRP2	5	1.6094379124341003
ENSG00000102390.10	PBDC1	138	4.927253685157205
ENSG00000102393.10	GLA	292	5.676753802268282
ENSG00000102401.19	ARMCX3	512	6.238324625039508
ENSG00000102409.9	BEX4	155	5.043425116919247
ENSG00000102445.18	RUBCNL	12	2.4849066497880004
ENSG00000102471.14	NDFIP2	1275	7.150701457592526
ENSG00000102524.11	TNFSF13B	48	3.871201010907891
ENSG00000102531.16	FNDC3A	1277	7.152268856032539
ENSG00000102543.14	CDADC1	141	4.948759890378168
ENSG00000102547.18	CAB39L	121	4.795790545596741
ENSG00000102554.13	KLF5	1639	7.40184157874383
ENSG00000102572.14	STK24	2961	7.993282328101591
ENSG00000102575.11	ACP5	50	3.912023005428146
ENSG00000102580.14	DNAJC3	1114	7.01571242048723
ENSG00000102595.19	UGGT2	372	5.918893854273146
ENSG00000102606.18	ARHGEF7	638	6.45833828334479
ENSG00000102678.6	FGF9	32	3.4657359027997265
ENSG00000102699.5	PARP4	3196	8.069655306886165
ENSG00000102710.19	SUPT20H	633	6.450470422144176
ENSG00000102738.7	MRPS31	383	5.948034989180646
ENSG00000102743.14	SLC25A15	207	5.332718793265369
ENSG00000102753.9	KPNA3	902	6.804614520062624
ENSG00000102755.11	FLT1	2	0.6931471805599453
ENSG00000102760.12	RGCC	219	5.389071729816501
ENSG00000102763.17	VWA8	389	5.963579343618446
ENSG00000102780.16	DGKH	490	6.194405391104672
ENSG00000102781.13	KATNAL1	141	4.948759890378168
ENSG00000102786.14	INTS6	1028	6.93537044601511
ENSG00000102796.10	DHRS12	60	4.0943445622221
ENSG00000102802.9	MEDAG	4	1.3862943611198906
ENSG00000102804.14	TSC22D1	3572	8.18088094199639
ENSG00000102805.14	CLN5	465	6.142037405587356
ENSG00000102854.15	MSLN	8566	9.055556158175316
ENSG00000102858.12	MGRN1	1056	6.962243464266207
ENSG00000102870.5	ZNF629	982	6.889591308354466
ENSG00000102871.15	TRADD	199	5.293304824724492
ENSG00000102878.16	HSF4	242	5.488937726156687
ENSG00000102879.15	CORO1A	328	5.793013608384144
ENSG00000102882.11	MAPK3	900	6.802394763324311
ENSG00000102886.14	GDPD3	52	3.9512437185814275
ENSG00000102890.14	ELMO3	422	6.045005314036012
ENSG00000102893.15	PHKB	1222	7.108244139731541
ENSG00000102897.9	LYRM1	587	6.375024819828097
ENSG00000102898.11	NUTF2	1299	7.1693500166706
ENSG00000102900.12	NUP93	926	6.8308742346461795
ENSG00000102901.12	CENPT	1102	7.004881989712859
ENSG00000102904.14	TSNAXIP1	31	3.4339872044851463
ENSG00000102908.20	NFAT5	1236	7.119635638017636
ENSG00000102910.13	LONP2	1312	7.179307969504034
ENSG00000102921.7	N4BP1	693	6.541029999189903
ENSG00000102931.7	ARL2BP	1142	7.040536390215956
ENSG00000102934.9	PLLP	888	6.78897174299217
ENSG00000102935.11	ZNF423	22	3.091042453358316
ENSG00000102962.4	CCL22	1	0.0
ENSG00000102967.11	DHODH	274	5.6131281063880705
ENSG00000102974.15	CTCF	1264	7.142036574706803
ENSG00000102977.14	ACD	298	5.697093486505405
ENSG00000102978.12	POLR2C	1107	7.009408932708637
ENSG00000102981.9	PARD6A	58	4.060443010546419
ENSG00000102984.14	ZNF821	66	4.189654742026425
ENSG00000102996.4	MMP15	911	6.814542897259958
ENSG00000103005.11	USB1	939	6.844815479208263
ENSG00000103018.16	CYB5B	2001	7.601402334583733
ENSG00000103021.9	CCDC113	23	3.1354942159291497
ENSG00000103024.7	NME3	800	6.684611727667927
ENSG00000103034.14	NDRG4	197	5.2832037287379885
ENSG00000103035.10	PSMD7	1556	7.349873704738337
ENSG00000103037.11	SETD6	522	6.257667587882639
ENSG00000103042.8	SLC38A7	241	5.484796933490655
ENSG00000103043.14	VAC14	653	6.481577129276431
ENSG00000103044.10	HAS3	36	3.58351893845611
ENSG00000103047.7	TANGO6	76	4.330733340286331
ENSG00000103051.18	COG4	1750	7.4673710669175595
ENSG00000103056.11	SMPD3	73	4.290459441148391
ENSG00000103061.12	SLC7A6OS	479	6.171700597410915
ENSG00000103064.14	SLC7A6	781	6.660575149839686
ENSG00000103066.12	PLA2G15	409	6.013715156042802
ENSG00000103067.13	ESRP2	1191	7.0825485693553
ENSG00000103089.8	FA2H	38	3.6375861597263857
ENSG00000103091.14	WDR59	668	6.504288173536645
ENSG00000103111.14	MON1B	835	6.727431724850855
ENSG00000103121.8	CMC2	477	6.1675164908883415
ENSG00000103126.14	AXIN1	759	6.63200177739563
ENSG00000103145.10	HCFC1R1	979	6.88653164253051
ENSG00000103148.15	NPRL3	629	6.444131256700441
ENSG00000103150.5	MLYCD	176	5.170483995038151
ENSG00000103152.11	MPG	362	5.8916442118257715
ENSG00000103160.11	HSDL1	589	6.3784261836515865
ENSG00000103168.16	TAF1C	742	6.60934924316738
ENSG00000103174.12	NAGPA	110	4.700480365792417
ENSG00000103187.7	COTL1	1380	7.22983877815125
ENSG00000103194.15	USP10	1340	7.200424892944957
ENSG00000103196.11	CRISPLD2	42	3.7376696182833684
ENSG00000103197.17	TSC2	2692	7.898039690764619
ENSG00000103199.13	ZNF500	206	5.327876168789581
ENSG00000103202.12	NME4	820	6.709304340258298
ENSG00000103222.18	ABCC1	1758	7.471932078245122
ENSG00000103226.17	NOMO3	107	4.672828834461906
ENSG00000103227.18	LMF1	78	4.356708826689592
ENSG00000103245.13	CIAO3	789	6.670766320845874
ENSG00000103248.18	MTHFSD	288	5.662960480135946
ENSG00000103249.17	CLCN7	1698	7.437206366871292
ENSG00000103253.18	HAGHL	312	5.7430031878094825
ENSG00000103254.9	FAM173A	375	5.926926025970411
ENSG00000103257.8	SLC7A5	870	6.76849321164863
ENSG00000103260.8	METRN	1048	6.954638864880987
ENSG00000103264.17	FBXO31	315	5.752572638825633
ENSG00000103266.10	STUB1	1409	7.25063551189868
ENSG00000103269.13	RHBDL1	32	3.4657359027997265
ENSG00000103274.10	NUBP1	235	5.459585514144159
ENSG00000103275.19	UBE2I	2437	7.798523053625206
ENSG00000103313.12	MEFV	1	0.0
ENSG00000103316.10	CRYM	6	1.791759469228055
ENSG00000103319.11	EEF2K	773	6.650279048587422
ENSG00000103326.11	CAPN15	1464	7.288927694521257
ENSG00000103335.22	PIEZO1	2138	7.6676260915849905
ENSG00000103342.12	GSPT1	1717	7.448333860897476
ENSG00000103343.12	ZNF174	118	4.770684624465665
ENSG00000103351.12	CLUAP1	179	5.187385805840755
ENSG00000103353.15	UBFD1	1385	7.233455418621439
ENSG00000103356.15	EARS2	623	6.434546518787453
ENSG00000103363.14	ELOB	2507	7.826842098158293
ENSG00000103365.15	GGA2	1654	7.4109518755836366
ENSG00000103381.11	CPPED1	691	6.53813982376767
ENSG00000103404.14	USP31	393	5.973809611869261
ENSG00000103415.11	HMOX2	662	6.495265555937008
ENSG00000103423.13	DNAJA3	1579	7.364547014255642
ENSG00000103429.10	BFAR	837	6.729824070489475
ENSG00000103472.10	RRN3P2	5	1.6094379124341003
ENSG00000103479.15	RBL2	1394	7.2399325913204695
ENSG00000103485.17	QPRT	4854	8.487558386286548
ENSG00000103489.11	XYLT1	1	0.0
ENSG00000103490.13	PYCARD	77	4.343805421853684
ENSG00000103494.13	RPGRIP1L	209	5.342334251964811
ENSG00000103495.13	MAZ	3724	8.222553638396958
ENSG00000103496.14	STX4	889	6.790097235513905
ENSG00000103502.13	CDIPT	1347	7.205635176410364
ENSG00000103507.13	BCKDK	457	6.124683390894205
ENSG00000103510.19	KAT8	723	6.583409222158765
ENSG00000103512.14	NOMO1	2095	7.647308832356238
ENSG00000103522.15	IL21R	2	0.6931471805599453
ENSG00000103528.16	SYT17	261	5.564520407322694
ENSG00000103534.16	TMC5	102	4.624972813284271
ENSG00000103540.16	CCP110	415	6.028278520230698
ENSG00000103544.14	VPS35L	433	6.07073772800249
ENSG00000103549.21	RNF40	1919	7.5595594960077
ENSG00000103550.13	KNOP1	545	6.300785794663244
ENSG00000103569.9	AQP9	4	1.3862943611198906
ENSG00000103591.12	AAGAB	743	6.610696044717759
ENSG00000103599.19	IQCH	13	2.5649493574615367
ENSG00000103642.11	LACTB	311	5.739792912179234
ENSG00000103647.12	CORO2B	11	2.3978952727983707
ENSG00000103653.16	CSK	616	6.423246963533519
ENSG00000103657.13	HERC1	549	6.3080984415095305
ENSG00000103671.9	TRIP4	316	5.755742213586912
ENSG00000103707.9	MTFMT	114	4.736198448394496
ENSG00000103710.10	RASL12	46	3.828641396489095
ENSG00000103723.13	AP3B2	76	4.330733340286331
ENSG00000103740.9	ACSBG1	22	3.091042453358316
ENSG00000103742.11	IGDCC4	5	1.6094379124341003
ENSG00000103769.9	RAB11A	1393	7.239214973779806
ENSG00000103811.16	CTSH	333	5.808142489980444
ENSG00000103832.10	GOLGA8UP	4	1.3862943611198906
ENSG00000103852.12	TTC23	246	5.5053315359323625
ENSG00000103855.17	CD276	671	6.508769136971682
ENSG00000103876.12	FAH	188	5.236441962829949
ENSG00000103888.16	CEMIP	106	4.663439094112067
ENSG00000103932.11	RPAP1	316	5.755742213586912
ENSG00000103942.12	HOMER2	482	6.1779441140506
ENSG00000103966.10	EHD4	570	6.345636360828596
ENSG00000103978.15	TMEM87A	987	6.894670039433482
ENSG00000103994.17	ZNF106	909	6.812345094177479
ENSG00000103995.13	CEP152	174	5.159055299214529
ENSG00000104043.14	ATP8B4	7	1.9459101490553132
ENSG00000104044.15	OCA2	87	4.465908118654584
ENSG00000104047.14	DTWD1	123	4.812184355372417
ENSG00000104059.4	FAM189A1	10	2.302585092994046
ENSG00000104064.17	GABPB1	336	5.817111159963204
ENSG00000104067.16	TJP1	1733	7.457609289715606
ENSG00000104081.13	BMF	96	4.564348191467836
ENSG00000104093.13	DMXL2	326	5.786897381366708
ENSG00000104129.9	DNAJC17	175	5.1647859739235145
ENSG00000104131.12	EIF3J	1103	7.005789019253503
ENSG00000104133.14	SPG11	645	6.4692503167957724
ENSG00000104140.6	RHOV	58	4.060443010546419
ENSG00000104142.10	VPS18	484	6.182084906716632
ENSG00000104147.8	OIP5	171	5.14166355650266
ENSG00000104154.6	SLC30A4	134	4.897839799950911
ENSG00000104164.10	BLOC1S6	521	6.255750041753367
ENSG00000104177.17	MYEF2	882	6.782192056006791
ENSG00000104205.13	SGK3	244	5.497168225293202
ENSG00000104213.12	PDGFRL	76	4.330733340286331
ENSG00000104218.14	CSPP1	324	5.780743515792329
ENSG00000104219.12	ZDHHC2	542	6.295266001439646
ENSG00000104221.12	BRF2	179	5.187385805840755
ENSG00000104228.12	TRIM35	252	5.529429087511423
ENSG00000104231.10	ZFAND1	624	6.436150368369428
ENSG00000104237.9	RP1	13	2.5649493574615367
ENSG00000104267.9	CA2	1807	7.499423290592229
ENSG00000104290.10	FZD3	280	5.634789603169249
ENSG00000104299.14	INTS9	147	4.990432586778736
ENSG00000104312.7	RIPK2	252	5.529429087511423
ENSG00000104320.13	NBN	1273	7.149131598557407
ENSG00000104324.15	CPQ	243	5.493061443340548
ENSG00000104325.6	DECR1	610	6.413458957167357
ENSG00000104327.7	CALB1	52	3.9512437185814275
ENSG00000104331.8	IMPAD1	1705	7.4413203897176174
ENSG00000104332.11	SFRP1	70	4.248495242049359
ENSG00000104341.16	LAPTM4B	6046	8.707152175339404
ENSG00000104343.19	UBE2W	740	6.606650186198215
ENSG00000104356.10	POP1	353	5.8664680569332965
ENSG00000104361.9	NIPAL2	250	5.521460917862246
ENSG00000104365.14	IKBKB	853	6.748759547491679
ENSG00000104368.17	PLAT	364	5.8971538676367405
ENSG00000104369.4	JPH1	228	5.429345628954441
ENSG00000104375.16	STK3	719	6.577861357721047
ENSG00000104381.12	GDAP1	100	4.605170185988092
ENSG00000104388.14	RAB2A	2067	7.633853559681768
ENSG00000104408.9	EIF3E	2618	7.870165946469845
ENSG00000104412.7	EMC2	296	5.69035945432406
ENSG00000104413.16	ESRP1	2167	7.681099001536359
ENSG00000104415.14	WISP1	15	2.70805020110221
ENSG00000104419.14	NDRG1	3958	8.28349412616251
ENSG00000104427.11	ZC2HC1A	207	5.332718793265369
ENSG00000104442.9	ARMC1	691	6.53813982376767
ENSG00000104447.12	TRPS1	252	5.529429087511423
ENSG00000104450.12	SPAG1	308	5.730099782973574
ENSG00000104472.9	CHRAC1	1103	7.005789019253503
ENSG00000104490.17	NCALD	539	6.289715570908998
ENSG00000104497.13	SNX16	249	5.517452896464707
ENSG00000104517.12	UBR5	2726	7.9105906122564775
ENSG00000104518.10	GSDMD	2516	7.830425617820331
ENSG00000104522.15	TSTA3	1957	7.579167967396076
ENSG00000104524.13	PYCR3	800	6.684611727667927
ENSG00000104529.17	EEF1D	13345	9.498897061838624
ENSG00000104549.11	SQLE	4329	8.37309184744198
ENSG00000104611.11	SH2D4A	597	6.391917113392602
ENSG00000104613.11	INTS10	536	6.284134161070802
ENSG00000104626.14	ERI1	326	5.786897381366708
ENSG00000104635.13	SLC39A14	1267	7.144407180321139
ENSG00000104643.9	MTMR9	197	5.2832037287379885
ENSG00000104660.18	LEPROTL1	428	6.059123195581797
ENSG00000104671.7	DCTN6	381	5.942799375126701
ENSG00000104679.10	R3HCC1	209	5.342334251964811
ENSG00000104687.13	GSR	1078	6.982862751468942
ENSG00000104689.9	TNFRSF10A	361	5.8888779583328805
ENSG00000104691.14	UBXN8	107	4.672828834461906
ENSG00000104695.12	PPP2CB	1506	7.317212408359839
ENSG00000104714.13	ERICH1	115	4.74493212836325
ENSG00000104723.20	TUSC3	609	6.411818267709897
ENSG00000104728.15	ARHGEF10	46	3.828641396489095
ENSG00000104731.13	KLHDC4	679	6.520621127558696
ENSG00000104738.17	MCM4	3679	8.210396255104774
ENSG00000104756.15	KCTD9	565	6.336825731146441
ENSG00000104763.18	ASAH1	1901	7.550135342488429
ENSG00000104765.15	BNIP3L	945	6.851184927493743
ENSG00000104774.12	MAN2B1	1002	6.90975328164481
ENSG00000104783.12	KCNN4	76	4.330733340286331
ENSG00000104805.15	NUCB1	2042	7.621684998724611
ENSG00000104812.14	GYS1	847	6.741700694652055
ENSG00000104814.12	MAP4K1	21	3.044522437723423
ENSG00000104823.8	ECH1	752	6.62273632394984
ENSG00000104824.17	HNRNPL	4392	8.387539983189367
ENSG00000104825.16	NFKBIB	357	5.877735781779639
ENSG00000104833.11	TUBB4A	53	3.970291913552122
ENSG00000104835.14	SARS2	173	5.153291594497779
ENSG00000104852.14	SNRNP70	3514	8.164510268747042
ENSG00000104853.15	CLPTM1	1771	7.479299637782834
ENSG00000104856.13	RELB	311	5.739792912179234
ENSG00000104859.14	CLASRP	808	6.694562058521095
ENSG00000104863.11	LIN7B	34	3.5263605246161616
ENSG00000104866.10	PPP1R37	777	6.655440350367647
ENSG00000104870.12	FCGRT	107	4.672828834461906
ENSG00000104872.10	PIH1D1	577	6.3578422665081
ENSG00000104880.17	ARHGEF18	97	4.574710978503383
ENSG00000104881.15	PPP1R13L	490	6.194405391104672
ENSG00000104883.7	PEX11G	5	1.6094379124341003
ENSG00000104884.15	ERCC2	644	6.467698726104354
ENSG00000104885.17	DOT1L	476	6.16541785423142
ENSG00000104886.11	PLEKHJ1	400	5.991464547107982
ENSG00000104889.6	RNASEH2A	427	6.056784013228625
ENSG00000104892.16	KLC3	104	4.6443908991413725
ENSG00000104894.11	CD37	8	2.0794415416798357
ENSG00000104897.9	SF3A2	612	6.416732282512326
ENSG00000104899.7	AMH	4	1.3862943611198906
ENSG00000104903.4	LYL1	5	1.6094379124341003
ENSG00000104904.12	OAZ1	4299	8.366137716496281
ENSG00000104907.12	TRMT1	675	6.51471269087253
ENSG00000104915.14	STX10	698	6.548219102762372
ENSG00000104936.17	DMPK	295	5.68697535633982
ENSG00000104946.12	TBC1D17	475	6.163314804034641
ENSG00000104951.15	IL4I1	341	5.831882477283517
ENSG00000104953.19	TLE6	6	1.791759469228055
ENSG00000104957.13	CCDC130	524	6.261491684321042
ENSG00000104960.15	PTOV1	1423	7.260522598089852
ENSG00000104964.14	AES	3444	8.144388865547622
ENSG00000104969.9	SGTA	788	6.669498089857879
ENSG00000104972.15	LILRB1	6	1.791759469228055
ENSG00000104973.17	MED25	676	6.516193076042964
ENSG00000104976.11	SNAPC2	154	5.0369526024136295
ENSG00000104979.8	C19orf53	1305	7.173958319756794
ENSG00000104980.7	TIMM44	600	6.396929655216146
ENSG00000104983.8	CCDC61	145	4.976733742420574
ENSG00000104998.3	IL27RA	134	4.897839799950911
ENSG00000105011.8	ASF1B	758	6.630683385642372
ENSG00000105048.16	TNNT1	161	5.081404364984463
ENSG00000105053.10	VRK3	364	5.8971538676367405
ENSG00000105058.11	FAM32A	936	6.841615476477592
ENSG00000105063.18	PPP6R1	1500	7.313220387090301
ENSG00000105072.8	C19orf44	202	5.308267697401205
ENSG00000105085.10	MED26	163	5.093750200806762
ENSG00000105088.8	OLFM2	2	0.6931471805599453
ENSG00000105122.12	RASAL3	2	0.6931471805599453
ENSG00000105127.8	AKAP8	736	6.601230118728877
ENSG00000105135.15	ILVBL	1941	7.57095858316901
ENSG00000105136.20	ZNF419	205	5.3230099791384085
ENSG00000105137.12	SYDE1	195	5.272999558563747
ENSG00000105146.12	AURKC	3	1.0986122886681098
ENSG00000105171.9	POP4	503	6.220590170099739
ENSG00000105173.13	CCNE1	756	6.628041376179533
ENSG00000105176.17	URI1	1197	7.087573705557973
ENSG00000105185.11	PDCD5	1110	7.01211529430638
ENSG00000105186.15	ANKRD27	799	6.683360945766275
ENSG00000105193.8	RPS16	8554	9.054154288786854
ENSG00000105197.10	TIMM50	1071	6.976348070447749
ENSG00000105202.8	FBL	2805	7.9391588179567965
ENSG00000105204.13	DYRK1B	273	5.60947179518496
ENSG00000105219.9	CNTD2	22	3.091042453358316
ENSG00000105220.15	GPI	6465	8.774158291205957
ENSG00000105221.16	AKT2	5121	8.54110501146255
ENSG00000105223.19	PLD3	2319	7.7488913372555315
ENSG00000105227.14	PRX	92	4.5217885770490405
ENSG00000105229.6	PIAS4	303	5.713732805509369
ENSG00000105245.9	NUMBL	245	5.501258210544727
ENSG00000105248.15	YJU2	105	4.653960350157523
ENSG00000105254.11	TBCB	1462	7.2875606403097235
ENSG00000105258.8	POLR2I	532	6.2766434893416445
ENSG00000105270.14	CLIP3	360	5.886104031450156
ENSG00000105281.12	SLC1A5	1360	7.215239978730097
ENSG00000105287.12	PRKD2	604	6.403574197934815
ENSG00000105289.14	TJP3	181	5.198497031265826
ENSG00000105290.11	APLP1	496	6.206575926724928
ENSG00000105298.13	CACTIN	365	5.8998973535824915
ENSG00000105321.13	CCDC9	352	5.863631175598097
ENSG00000105323.16	HNRNPUL1	6533	8.78462153484075
ENSG00000105325.13	FZR1	601	6.398594934535208
ENSG00000105327.17	BBC3	47	3.8501476017100584
ENSG00000105329.9	TGFB1	634	6.452048954437226
ENSG00000105339.10	DENND3	542	6.295266001439646
ENSG00000105341.18	DMAC2	660	6.492239835020471
ENSG00000105355.8	PLIN3	572	6.349138991379798
ENSG00000105357.16	MYH14	1300	7.170119543449628
ENSG00000105364.13	MRPL4	449	6.1070228877422545
ENSG00000105371.9	ICAM4	9	2.1972245773362196
ENSG00000105372.7	RPS19	9253	9.13270310224903
ENSG00000105373.18	NOP53	1338	7.198931240688173
ENSG00000105376.4	ICAM5	198	5.288267030694535
ENSG00000105379.9	ETFB	622	6.432940092739179
ENSG00000105383.14	CD33	3	1.0986122886681098
ENSG00000105393.15	BABAM1	826	6.716594773520978
ENSG00000105397.13	TYK2	724	6.584791392385716
ENSG00000105401.8	CDC37	1808	7.4999765409521215
ENSG00000105402.7	NAPA	903	6.805722553416985
ENSG00000105404.10	RABAC1	860	6.756932389247553
ENSG00000105426.16	PTPRS	926	6.8308742346461795
ENSG00000105427.9	CNFN	23	3.1354942159291497
ENSG00000105429.12	MEGF8	1124	7.024649030453636
ENSG00000105438.8	KDELR1	2075	7.637716432664798
ENSG00000105443.14	CYTH2	1352	7.20934025660291
ENSG00000105447.12	GRWD1	715	6.5722825426940075
ENSG00000105464.3	GRIN2D	40	3.6888794541139363
ENSG00000105472.12	CLEC11A	21	3.044522437723423
ENSG00000105479.15	CCDC114	5	1.6094379124341003
ENSG00000105483.17	CARD8	299	5.700443573390687
ENSG00000105486.13	LIG1	1121	7.02197642307216
ENSG00000105497.7	ZNF175	106	4.663439094112067
ENSG00000105499.13	PLA2G4C	8	2.0794415416798357
ENSG00000105514.7	RAB3D	707	6.561030665896573
ENSG00000105516.10	DBP	177	5.176149732573829
ENSG00000105518.13	TMEM205	1498	7.311886164077165
ENSG00000105519.15	CAPS	877	6.776506992372183
ENSG00000105520.10	PLPPR2	492	6.198478716492308
ENSG00000105523.3	FAM83E	10	2.302585092994046
ENSG00000105538.9	RASIP1	38	3.6375861597263857
ENSG00000105552.14	BCAT2	426	6.054439346269371
ENSG00000105556.11	MIER2	158	5.062595033026967
ENSG00000105559.11	PLEKHA4	253	5.53338948872752
ENSG00000105568.17	PPP2R1A	3051	8.02322468471667
ENSG00000105576.15	TNPO2	2557	7.846589975291186
ENSG00000105583.10	WDR83OS	14	2.6390573296152584
ENSG00000105607.12	GCDH	710	6.565264970035361
ENSG00000105612.8	DNASE2	925	6.829793737512425
ENSG00000105613.9	MAST1	88	4.477336814478207
ENSG00000105617.3	LENG1	223	5.407171771460119
ENSG00000105618.13	PRPF31	794	6.677083461247136
ENSG00000105619.13	TFPT	200	5.298317366548036
ENSG00000105639.18	JAK3	104	4.6443908991413725
ENSG00000105640.12	RPL18A	14134	9.5563385212508
ENSG00000105643.9	ARRDC2	133	4.890349128221754
ENSG00000105647.16	PIK3R2	37	3.6109179126442243
ENSG00000105649.9	RAB3A	132	4.882801922586371
ENSG00000105655.18	ISYNA1	1304	7.1731917424865985
ENSG00000105656.12	ELL	430	6.063785208687608
ENSG00000105662.15	CRTC1	460	6.131226489483141
ENSG00000105669.13	COPE	1743	7.463363045520021
ENSG00000105671.11	DDX49	899	6.80128303447162
ENSG00000105672.14	ETV2	13	2.5649493574615367
ENSG00000105676.13	ARMC6	702	6.553933404025811
ENSG00000105677.11	TMEM147	642	6.464588303689961
ENSG00000105695.14	MAG	10	2.302585092994046
ENSG00000105696.8	TMEM59L	1	0.0
ENSG00000105697.8	HAMP	5	1.6094379124341003
ENSG00000105698.15	USF2	1801	7.496097345175956
ENSG00000105699.16	LSR	3017	8.012018239159062
ENSG00000105700.10	KXD1	1251	7.1316985104669115
ENSG00000105701.15	FKBP8	3287	8.097730573664219
ENSG00000105705.15	SUGP1	595	6.38856140554563
ENSG00000105707.13	HPN	215	5.3706380281276624
ENSG00000105708.8	ZNF14	200	5.298317366548036
ENSG00000105711.11	SCN1B	45	3.8066624897703196
ENSG00000105717.13	PBX4	49	3.8918202981106265
ENSG00000105722.9	ERF	1093	6.996681488176539
ENSG00000105723.11	GSK3A	760	6.633318433280377
ENSG00000105726.16	ATP13A1	1096	6.999422467507961
ENSG00000105732.12	ZNF574	359	5.883322388488279
ENSG00000105737.9	GRIK5	70	4.248495242049359
ENSG00000105738.10	SIPA1L3	819	6.70808408385307
ENSG00000105750.14	ZNF85	174	5.159055299214529
ENSG00000105755.7	ETHE1	358	5.8805329864007
ENSG00000105767.2	CADM4	242	5.488937726156687
ENSG00000105771.13	SMG9	656	6.486160788944089
ENSG00000105778.18	AVL9	764	6.638567789166521
ENSG00000105792.19	CFAP69	62	4.127134385045092
ENSG00000105793.15	GTPBP10	823	6.71295620067707
ENSG00000105808.17	RASA4	6	1.791759469228055
ENSG00000105810.9	CDK6	1477	7.29776828253138
ENSG00000105819.13	PMPCB	676	6.516193076042964
ENSG00000105821.14	DNAJC2	544	6.298949246855942
ENSG00000105825.12	TFPI2	170	5.135798437050262
ENSG00000105829.12	BET1	357	5.877735781779639
ENSG00000105835.11	NAMPT	1142	7.040536390215956
ENSG00000105849.5	TWISTNB	382	5.945420608606575
ENSG00000105851.10	PIK3CG	6	1.791759469228055
ENSG00000105854.12	PON2	713	6.569481420414296
ENSG00000105855.9	ITGB8	2777	7.9291264873067995
ENSG00000105856.13	HBP1	840	6.733401891837359
ENSG00000105865.10	DUS4L	113	4.727387818712341
ENSG00000105866.14	SP4	199	5.293304824724492
ENSG00000105875.13	WDR91	1267	7.144407180321139
ENSG00000105877.17	DNAH11	19	2.9444389791664403
ENSG00000105879.11	CBLL1	439	6.0844994130751715
ENSG00000105887.10	MTPN	5944	8.690137586397595
ENSG00000105894.11	PTN	19	2.9444389791664403
ENSG00000105926.15	MPP6	173	5.153291594497779
ENSG00000105928.14	GSDME	208	5.337538079701318
ENSG00000105929.16	ATP6V0A4	3	1.0986122886681098
ENSG00000105939.12	ZC3HAV1	1964	7.582738488914411
ENSG00000105948.13	TTC26	293	5.680172609017068
ENSG00000105953.14	OGDH	2074	7.637234388789473
ENSG00000105963.14	ADAP1	157	5.056245805348308
ENSG00000105967.15	TFEC	9	2.1972245773362196
ENSG00000105968.18	H2AFV	2215	7.703007682479236
ENSG00000105971.14	CAV2	503	6.220590170099739
ENSG00000105974.11	CAV1	296	5.69035945432406
ENSG00000105976.14	MET	1626	7.3938782901077555
ENSG00000105982.16	RNF32	86	4.454347296253507
ENSG00000105983.20	LMBR1	1040	6.946975992135418
ENSG00000105993.14	DNAJB6	2726	7.9105906122564775
ENSG00000106003.12	LFNG	91	4.51085950651685
ENSG00000106009.15	BRAT1	626	6.439350371100098
ENSG00000106012.17	IQCE	322	5.7745515455444085
ENSG00000106018.13	VIPR2	18	2.8903717578961645
ENSG00000106025.8	TSPAN12	4212	8.345692873253865
ENSG00000106028.10	SSBP1	2293	7.737616282857904
ENSG00000106034.17	CPED1	1	0.0
ENSG00000106049.8	HIBADH	603	6.401917196727186
